fullVisitorId,visitNumber,action_type,productSKU,time,hitNumber
5074660303190613667,1,1,GGOEGBRJ037299,151426,15
5074660303190613667,1,2,GGOEGBRJ037299,151434,16
5108127937752582001,1,1,GGOEYDHJ056099,724131,6
5108127937752582001,1,2,GGOEYDHJ056099,724216,7
5108127937752582001,1,1,GGOEYOCR077799,1142815,16
5108127937752582001,1,2,GGOEYOCR077799,1142821,17
5108127937752582001,1,3,GGOEYOCR077799,1144828,18
5108127937752582001,1,1,GGOEGKAA019299,1183312,20
5108127937752582001,1,2,GGOEGKAA019299,1183319,21
5108127937752582001,1,1,GGOEGKAA019299,1190536,22
5108127937752582001,1,3,GGOEGKAA019299,1201240,24
5108127937752582001,1,1,GGOEYDHJ056099,1237167,27
5108127937752582001,1,2,GGOEYDHJ056099,1237173,28
5108127937752582001,1,3,GGOEYDHJ056099,1239840,29
5108127937752582001,1,1,GGOEYFKQ020699,1243746,30
5108127937752582001,1,2,GGOEYFKQ020699,1243753,31
5108127937752582001,1,3,GGOEYFKQ020699,1245232,32
5108127937752582001,1,1,GGOEGFKQ020799,1430270,37
5108127937752582001,1,2,GGOEGFKQ020799,1430270,36
5108127937752582001,2,1,GGOEYOCR077799,39040,4
5108127937752582001,2,2,GGOEYOCR077799,39047,5
5108127937752582001,2,3,GGOEYOCR077799,40951,6
5108127937752582001,2,3,GGOEYOCR077799,42993,7
5108127937752582001,2,1,GGOEGKAA019299,58893,9
5108127937752582001,2,2,GGOEGKAA019299,58901,10
5108127937752582001,2,3,GGOEGKAA019299,60684,11
5108127937752582001,2,1,GGOEGGOA017399,72538,12
5108127937752582001,2,2,GGOEGGOA017399,72555,13
5108127937752582001,2,3,GGOEGGOA017399,78929,14
5108127937752582001,2,1,GGOEYDHJ056099,117924,16
5108127937752582001,2,2,GGOEYDHJ056099,117930,17
5108127937752582001,2,3,GGOEYDHJ056099,119825,18
5108127937752582001,2,4,GGOEYOCR077799,164602,21
5108127937752582001,2,3,GGOEYOCR077799,181121,23
5108127937752582001,2,1,GGOEYFKQ020699,203341,25
5108127937752582001,2,2,GGOEYFKQ020699,203347,26
5108127937752582001,2,3,GGOEYFKQ020699,205613,27
5108127937752582001,2,1,GGOEGFKQ020799,212466,28
5108127937752582001,2,2,GGOEGFKQ020799,212467,29
5108127937752582001,2,3,GGOEGFKQ020799,215175,30
5108127937752582001,2,5,GGOEYOCR077799,675936,48
5108127937752582001,2,5,GGOEYFKQ020699,675936,48
5108127937752582001,2,5,GGOEYDHJ056099,675936,48
5108127937752582001,2,5,GGOEGKAA019299,675936,48
5108127937752582001,2,5,GGOEGFKQ020799,675936,48
5187966439034093084,1,1,GGOEGDHQ015399,179300,13
5187966439034093084,1,2,GGOEGDHQ015399,179301,14
5187966439034093084,1,2,GGOEGCBB074399,469934,22
5187966439034093084,1,1,GGOEGCBB074399,469935,23
5187966439034093084,1,2,GGOEGEVA022399,483138,24
5187966439034093084,1,1,GGOEGEVA022399,483138,25
5191714303283334364,1,2,GGOEGCKQ013199,10973,3
5191714303283334364,1,1,GGOEGCKQ013199,10974,4
5191714303283334364,1,2,GGOEGCNB021099,153104,5
5191714303283334364,1,1,GGOEGCNB021099,153104,6
5191714303283334364,1,3,GGOEGCNB021099,156215,7
5196510095914060300,2,1,GGOEGAAX0318,8676,3
5196510095914060300,2,2,GGOEGAAX0318,8676,2
5196510095914060300,2,2,GGOEGAAX0318,12973,5
5196510095914060300,2,1,GGOEGAAX0318,12973,4
5196510095914060300,2,1,GGOEGAAX0318,16066,6
5196510095914060300,2,2,GGOEGAAX0318,16067,7
5196510095914060300,2,1,GGOEGAAX0318,17254,8
5208937953046059083,77,2,GGOEGBRJ037299,34037,5
5208937953046059083,77,1,GGOEGBRJ037299,34037,4
5208937953046059083,77,3,GGOEGBRJ037299,38370,6
5208937953046059083,77,5,GGOEGBRJ037299,125180,9
5247088189467403090,1,2,GGOEACCQ017299,156050,5
5247088189467403090,1,1,GGOEACCQ017299,156050,4
5247088189467403090,1,1,GGOEACCQ017299,158615,6
5299840209528355476,1,1,GGOEYFKQ020699,552422,7
5299840209528355476,1,2,GGOEYFKQ020699,552429,8
5299840209528355476,1,1,GGOEYFKQ020699,558848,9
5310658158414332779,2,3,GGOEGAAX0350,43353,3
5321699176786856383,1,1,GGOEGEVA022399,134614,11
5321699176786856383,1,2,GGOEGEVA022399,134614,10
5321699176786856383,1,2,GGOEGOAB022499,260671,19
5321699176786856383,1,1,GGOEGOAB022499,260671,18
5334519922113386772,1,1,GGOEGEVA022399,113183,5
5334519922113386772,1,2,GGOEGEVA022399,113184,6
5334519922113386772,1,1,GGOEGEVA022399,116923,7
534050309417390972,2,1,GGOEGDHC074099,152018,8
534050309417390972,2,2,GGOEGDHC074099,152018,9
534050309417390972,2,1,GGOEGDHC074099,154739,10
5371617068925994598,1,2,GGOEGAAX0037,496058,7
5371617068925994598,1,1,GGOEGAAX0037,496058,6
5371617068925994598,1,3,GGOEGAAX0037,519934,8
5371617068925994598,1,3,GGOEGAAX0037,523934,9
5371617068925994598,1,3,GGOEGAAX0037,527105,10
5371617068925994598,1,3,GGOEGAAX0037,638258,16
5371617068925994598,1,5,GGOEGAAJ032716,1207982,24
5371617068925994598,1,5,GGOEGOCD078399,1207982,24
5371617068925994598,1,5,GGOEGHGT019599,1207982,24
5371617068925994598,1,5,GGOEGHGR019499,1207982,24
5371617068925994598,1,5,GGOEGHGC019799,1207982,24
5371617068925994598,1,5,GGOEGHGH019699,1207982,24
5371617068925994598,1,5,GGOEGAAJ032816,1207982,24
5371617068925994598,1,5,GGOEGFYQ016599,1207982,24
5371617068925994598,1,5,GGOEGAAJ032616,1207982,24
5371617068925994598,1,5,GGOEGAAJ032716,1274571,25
5371617068925994598,1,5,GGOEGOCD078399,1274571,25
5371617068925994598,1,5,GGOEGHGT019599,1274571,25
5371617068925994598,1,5,GGOEGHGR019499,1274571,25
5371617068925994598,1,5,GGOEGHGC019799,1274571,25
5371617068925994598,1,5,GGOEGHGH019699,1274571,25
5371617068925994598,1,5,GGOEGAAJ032816,1274571,25
5371617068925994598,1,5,GGOEGFYQ016599,1274571,25
5371617068925994598,1,5,GGOEGAAJ032616,1274571,25
5371617068925994598,1,5,GGOEGHGT019599,1331129,26
5371617068925994598,1,5,GGOEGAAJ032716,1331129,26
5371617068925994598,1,5,GGOEGOCD078399,1331129,26
5371617068925994598,1,5,GGOEGHGR019499,1331129,26
5371617068925994598,1,5,GGOEGHGC019799,1331129,26
5371617068925994598,1,5,GGOEGHGH019699,1331129,26
5371617068925994598,1,5,GGOEGAAJ032816,1331129,26
5371617068925994598,1,5,GGOEGFYQ016599,1331129,26
5371617068925994598,1,5,GGOEGAAJ032616,1331129,26
5371617068925994598,1,6,GGOEGHGC019799,1414446,27
5371617068925994598,1,6,GGOEGHGH019699,1414446,27
5371617068925994598,1,6,GGOEGFYQ016599,1414446,27
5371617068925994598,1,6,GGOEGAAJ032816,1414446,27
5371617068925994598,1,6,GGOEGHGR019499,1414446,27
5371617068925994598,1,6,GGOEGAAJ032616,1414446,27
5371617068925994598,1,6,GGOEGAAJ032716,1414446,27
5371617068925994598,1,6,GGOEGHGT019599,1414446,27
5371617068925994598,1,6,GGOEGOCD078399,1414446,27
5371617068925994598,1,6,GGOEGAAJ032716,1414452,28
5371617068925994598,1,6,GGOEGHGR019499,1414452,28
5371617068925994598,1,6,GGOEGHGC019799,1414452,28
5371617068925994598,1,6,GGOEGHGH019699,1414452,28
5371617068925994598,1,6,GGOEGAAJ032816,1414452,28
5371617068925994598,1,6,GGOEGFYQ016599,1414452,28
5371617068925994598,1,6,GGOEGOCD078399,1414452,28
5371617068925994598,1,6,GGOEGHGT019599,1414452,28
5371617068925994598,1,6,GGOEGAAJ032616,1414452,28
5374636950619010807,1,2,GGOEGHPB071610,198980,2
5374636950619010807,1,1,GGOEGHPB071610,198981,3
5374636950619010807,1,1,GGOEGHPB071610,204885,5
5374636950619010807,1,2,GGOEGHPB071610,204885,4
5374636950619010807,1,1,GGOEGHPB071610,206015,6
5396316380545596534,1,1,GGOEGDHQ015399,103220,6
5396316380545596534,1,2,GGOEGDHQ015399,103221,7
5396316380545596534,1,1,GGOEGDHQ015399,106146,8
5404482496812265594,1,1,GGOEAXXX0808,49751,2
5404482496812265594,1,2,GGOEAXXX0808,49753,3
5404482496812265594,1,1,GGOEGAAX0104,279638,4
5404482496812265594,1,2,GGOEGAAX0104,279640,5
5438506007142109144,1,1,GGOEGAAX0104,174947,8
5438506007142109144,1,2,GGOEGAAX0104,175433,9
5438506007142109144,1,1,GGOEGAAX0104,175668,10
5438506007142109144,1,2,GGOEGAAX0104,175692,11
5438506007142109144,1,1,GGOEGAAX0104,176744,12
5438506007142109144,1,2,GGOEGAAX0104,176875,13
5438506007142109144,1,1,GGOEGAAX0104,178808,14
5449771938159563164,1,1,GGOEYFKQ020699,20467,2
5449771938159563164,1,2,GGOEYFKQ020699,20481,3
5449771938159563164,1,1,GGOEYFKQ020699,21139,4
5449771938159563164,1,2,GGOEYFKQ020699,21173,5
5493590651204923543,2,1,GGOEGOCL077699,36741,3
5493590651204923543,2,2,GGOEGOCL077699,36742,4
5493590651204923543,2,2,GGOEGOCB017499,40664,6
5493590651204923543,2,1,GGOEGOCB017499,40664,5
5493590651204923543,2,2,GGOEGOCL077699,45411,8
5493590651204923543,2,1,GGOEGOCL077699,45411,7
5493590651204923543,2,1,GGOEGOCL077699,55796,9
5493590651204923543,2,3,GGOEGOCL077699,63563,11
5517518226296980531,1,2,GGOEGAAX0330,23658,2
5517518226296980531,1,1,GGOEGAAX0330,23658,3
5552602223219141230,2,1,GGOEGAAX0338,167462,2
5552602223219141230,2,2,GGOEGAAX0338,167464,3
5569090975719749657,4,3,GGOEGAEC033117,69895,5
5569090975719749657,4,4,GGOEGESB015099,85959,7
5569090975719749657,4,5,GGOEGAEC033113,153849,14
5569090975719749657,4,2,GGOEAFKQ020599,1634393,17
5569090975719749657,4,1,GGOEAFKQ020599,1634394,18
5596095564243535655,1,1,GGOEGFKQ020399,205972,7
5596095564243535655,1,2,GGOEGFKQ020399,205972,6
5642616598374575878,1,1,GGOEYOCR077799,140768,2
5642616598374575878,1,2,GGOEYOCR077799,140770,3
5642616598374575878,1,1,GGOEYOCR077799,140881,5
5642616598374575878,1,2,GGOEYOCR077799,140881,4
5642616598374575878,1,2,GGOEYOCR077799,159050,6
5642616598374575878,1,1,GGOEYOCR077799,159051,7
5644663710139527686,2,1,GGOEGAAX0338,101112,3
5644663710139527686,2,2,GGOEGAAX0338,101113,4
5644663710139527686,2,2,GGOEGAAX0104,1114314,8
5644663710139527686,2,1,GGOEGAAX0104,1114314,7
5645525901423795365,1,2,GGOEGAAX0318,179064,2
5645525901423795365,1,1,GGOEGAAX0318,179065,3
5645525901423795365,1,1,GGOEGAAX0318,188269,4
5650628204685893274,1,2,GGOEGAAX0364,69602,4
5650628204685893274,1,1,GGOEGAAX0364,69602,3
5650628204685893274,1,3,GGOEGAAX0364,71454,5
5650628204685893274,1,1,GGOEGAAX0364,78181,6
5650628204685893274,1,3,GGOEGAAX0364,94917,8
5650628204685893274,1,3,GGOEGAAX0364,103790,9
5650628204685893274,1,3,GGOEGAAX0364,106078,10
5650628204685893274,1,3,GGOEGAAX0364,107925,11
5650628204685893274,1,3,GGOEGAAX0364,117198,13
5650628204685893274,1,3,GGOEGAAX0364,129031,14
5650628204685893274,1,3,GGOEGAAX0364,130131,15
5650628204685893274,1,1,GGOEGAAX0364,147654,18
5650628204685893274,1,2,GGOEGAAX0364,147654,17
5650628204685893274,1,3,GGOEGAAX0364,154263,19
5650628204685893274,1,5,GGOEGALJ036414,235394,25
5650628204685893274,1,5,GGOEGALJ036414,298717,26
5650628204685893274,1,5,GGOEGALJ036414,338002,27
5650628204685893274,1,5,GGOEGALJ036414,355808,28
5665035179702438805,1,3,GGOEGAAX0341,530727,7
5665035179702438805,1,3,GGOEGAAX0341,537464,8
5665035179702438805,1,4,GGOEGALB034113,547570,10
5665035179702438805,1,3,GGOEGAAX0761,619448,14
5665035179702438805,1,1,GGOEGAAX0341,649690,19
5665035179702438805,1,2,GGOEGAAX0341,649690,18
5665035179702438805,1,3,GGOEGAAX0341,653979,20
5665035179702438805,1,2,GGOEGAAX0606,713642,23
5665035179702438805,1,1,GGOEGAAX0606,713643,24
5665035179702438805,1,3,GGOEGAAX0606,717181,25
5665035179702438805,1,4,GGOEAHPB076113,903576,28
5665035179702438805,1,1,GGOEGBRJ037399,960756,32
5665035179702438805,1,2,GGOEGBRJ037399,960756,31
5665035179702438805,1,1,GGOEGBRJ037399,963254,33
5665035179702438805,1,1,GGOEGBRA037499,1040142,37
5665035179702438805,1,2,GGOEGBRA037499,1040142,36
5665035179702438805,1,1,GGOEGBRA037499,1045167,38
5665035179702438805,1,3,GGOEGBRA037499,1120181,40
5665035179702438805,1,1,GGOEGAAX0795,1135642,43
5665035179702438805,1,2,GGOEGAAX0795,1135642,42
5665035179702438805,1,1,GGOEGAAX0795,1138227,44
5665035179702438805,1,1,GGOEGBRJ037299,1270261,48
5665035179702438805,1,2,GGOEGBRJ037299,1270261,47
5665035179702438805,1,1,GGOEGBRJ037299,1277801,49
5665035179702438805,1,2,GGOEGAAX0299,1373823,54
5665035179702438805,1,1,GGOEGAAX0299,1373824,55
5665035179702438805,1,1,GGOEGAAX0299,1391491,56
5665035179702438805,1,2,GGOEGCMB020932,1640147,60
5665035179702438805,1,1,GGOEGCMB020932,1640148,61
5665035179702438805,1,1,GGOEGCMB020932,1641234,62
5665035179702438805,1,2,GGOEGAAX0606,2369179,81
5665035179702438805,1,1,GGOEGAAX0606,2369180,82
5665035179702438805,1,1,GGOEGAAX0606,2371662,83
5705874741137472356,1,1,GGOEGFKQ020799,3032,2
5705874741137472356,1,2,GGOEGFKQ020799,3034,3
5705874741137472356,1,1,GGOEGFKQ020799,9302,4
57196719909669060,1,1,GGOEGAAX0318,44136,2
57196719909669060,1,2,GGOEGAAX0318,44146,3
573154037338008171,1,1,GGOEGAAX0318,43485,3
573154037338008171,1,2,GGOEGAAX0318,43558,4
5768779985718104713,1,1,GGOEGAAX0592,66578,3
5768779985718104713,1,2,GGOEGAAX0592,66578,4
5772921781547143127,8,2,GGOEGAAX0313,236442,4
5772921781547143127,8,1,GGOEGAAX0313,236442,3
5772921781547143127,8,3,GGOEGAAX0313,246794,5
5772921781547143127,8,3,GGOEGAAX0313,254525,6
5772921781547143127,8,3,GGOEGAAX0313,267414,7
5772921781547143127,8,3,GGOEGAAX0313,272303,8
5772921781547143127,8,3,GGOEGAAX0313,279240,9
5772921781547143127,8,1,GGOEGBJC019999,313353,11
5772921781547143127,8,2,GGOEGBJC019999,313353,12
5772921781547143127,8,3,GGOEGBJC019999,321666,13
5772921781547143127,8,1,GGOEGAAX0680,476352,18
5772921781547143127,8,2,GGOEGAAX0680,476352,17
5772921781547143127,8,3,GGOEGAAX0680,486779,19
5772921781547143127,8,5,GGOEGAEJ031315,574609,22
5772921781547143127,8,5,GGOEGAEJ031314,574609,22
5772921781547143127,8,5,GGOEGAYB068026,574609,22
5772921781547143127,8,5,GGOEGBJC019999,574609,22
5772921781547143127,8,2,GGOEGBJC014399,692333,27
5772921781547143127,8,1,GGOEGBJC014399,692333,26
5772921781547143127,8,1,GGOEGBJL013999,706050,28
5772921781547143127,8,2,GGOEGBJL013999,706050,29
5772921781547143127,8,3,GGOEGBJL013999,710780,30
5772921781547143127,8,1,GGOEGAAX0313,739064,32
5772921781547143127,8,2,GGOEGAAX0313,739064,33
5772921781547143127,8,3,GGOEGAAX0313,750989,34
5772921781547143127,8,2,GGOEYHPB072210,769034,37
5772921781547143127,8,1,GGOEYHPB072210,769034,36
5772921781547143127,8,3,GGOEYHPB072210,772328,38
5772921781547143127,8,5,GGOEGAEJ031314,972155,43
5772921781547143127,8,5,GGOEGBJL013999,972155,43
5772921781547143127,8,5,GGOEYHPB072210,972155,43
5772921781547143127,8,5,GGOEGAYB068026,972155,43
5772921781547143127,8,5,GGOEGBJC019999,972155,43
5772921781547143127,8,5,GGOEGAEJ031315,972155,43
5772921781547143127,8,5,GGOEYHPB072210,998426,44
5772921781547143127,8,5,GGOEGAYB068026,998426,44
5772921781547143127,8,5,GGOEGBJL013999,998426,44
5772921781547143127,8,5,GGOEGBJC019999,998426,44
5772921781547143127,8,5,GGOEGAEJ031314,998426,44
5772921781547143127,8,5,GGOEGAEJ031315,998426,44
5772921781547143127,8,5,GGOEGBJL013999,1047639,45
5772921781547143127,8,5,GGOEGBJC019999,1047639,45
5772921781547143127,8,5,GGOEYHPB072210,1047639,45
5772921781547143127,8,5,GGOEGAYB068026,1047639,45
5772921781547143127,8,5,GGOEGAEJ031314,1047639,45
5772921781547143127,8,5,GGOEGAEJ031315,1047639,45
5772921781547143127,8,5,GGOEGBJC019999,1143289,46
5772921781547143127,8,5,GGOEGBJL013999,1143289,46
5772921781547143127,8,5,GGOEYHPB072210,1143289,46
5772921781547143127,8,5,GGOEGAYB068026,1143289,46
5772921781547143127,8,5,GGOEGAEJ031314,1143289,46
5772921781547143127,8,5,GGOEGAEJ031315,1143289,46
5772921781547143127,8,5,GGOEGBJL013999,1156272,47
5772921781547143127,8,5,GGOEYHPB072210,1156272,47
5772921781547143127,8,5,GGOEGAYB068026,1156272,47
5772921781547143127,8,5,GGOEGBJC019999,1156272,47
5772921781547143127,8,5,GGOEGAEJ031314,1156272,47
5772921781547143127,8,5,GGOEGAEJ031315,1156272,47
5772921781547143127,8,5,GGOEYHPB072210,1185353,48
5772921781547143127,8,5,GGOEGBJC019999,1185353,48
5772921781547143127,8,5,GGOEGBJL013999,1185353,48
5772921781547143127,8,5,GGOEGAYB068026,1185353,48
5772921781547143127,8,5,GGOEGAEJ031314,1185353,48
5772921781547143127,8,5,GGOEGAEJ031315,1185353,48
5772921781547143127,8,6,GGOEYHPB072210,1213715,49
5772921781547143127,8,6,GGOEGBJL013999,1213715,49
5772921781547143127,8,6,GGOEGAYB068026,1213715,49
5772921781547143127,8,6,GGOEGBJC019999,1213715,49
5772921781547143127,8,6,GGOEGAEJ031314,1213715,49
5772921781547143127,8,6,GGOEGAEJ031315,1213715,49
5772921781547143127,8,6,GGOEYHPB072210,1213716,50
5772921781547143127,8,6,GGOEGBJL013999,1213716,50
5772921781547143127,8,6,GGOEGBJC019999,1213716,50
5772921781547143127,8,6,GGOEGAEJ031314,1213716,50
5772921781547143127,8,6,GGOEGAYB068026,1213716,50
5772921781547143127,8,6,GGOEGAEJ031315,1213716,50
5772921781547143127,8,2,GGOEGAAX0313,1353031,53
5772921781547143127,8,1,GGOEGAAX0313,1353032,54
5772921781547143127,8,3,GGOEGAAX0313,1366185,55
5772921781547143127,8,3,GGOEGAAX0313,1372261,56
5772921781547143127,8,3,GGOEGAAX0313,1385905,57
5772921781547143127,8,4,GGOEGAEJ031316,1548863,60
5772921781547143127,8,2,GGOEGDHQ015399,1625632,64
5772921781547143127,8,1,GGOEGDHQ015399,1625632,63
5772921781547143127,8,5,GGOEYAFB073113,1703114,67
5772921781547143127,8,5,GGOEGAEJ031313,1703114,67
5772921781547143127,8,5,GGOEYAFB073116,1703114,67
5772921781547143127,8,5,GGOEGAEJ031314,1703114,67
5772921781547143127,8,5,GGOEYAFB073113,1748354,68
5772921781547143127,8,5,GGOEGAEJ031313,1748354,68
5772921781547143127,8,5,GGOEGAEJ031314,1748354,68
5772921781547143127,8,5,GGOEYAFB073116,1748354,68
5772921781547143127,8,5,GGOEYAFB073113,1781722,69
5772921781547143127,8,5,GGOEYAFB073116,1781722,69
5772921781547143127,8,5,GGOEGAEJ031313,1781722,69
5772921781547143127,8,5,GGOEGAEJ031314,1781722,69
5772921781547143127,8,6,GGOEYAFB073116,1826844,70
5772921781547143127,8,6,GGOEYAFB073113,1826844,70
5772921781547143127,8,6,GGOEGAEJ031314,1826844,70
5772921781547143127,8,6,GGOEGAEJ031313,1826844,70
5772921781547143127,8,6,GGOEYAFB073116,1826868,71
5772921781547143127,8,6,GGOEYAFB073113,1826868,71
5772921781547143127,8,6,GGOEGAEJ031313,1826868,71
5772921781547143127,8,6,GGOEGAEJ031314,1826868,71
5835011534221003810,1,1,GGOEGHPJ080310,8567,2
5835011534221003810,1,2,GGOEGHPJ080310,8572,3
5835011534221003810,1,1,GGOEGHPJ080310,10699,4
5835011534221003810,2,1,GGOEGHPJ080310,23401,4
5835011534221003810,2,2,GGOEGHPJ080310,23403,5
5835011534221003810,2,3,GGOEGHPJ080310,26629,6
5835011534221003810,2,5,GGOEGHPJ080310,125148,14
5835011534221003810,2,5,GGOEGHPJ080310,1066000,15
5835011534221003810,2,5,GGOEGHPJ080310,1087012,16
5835011534221003810,2,5,GGOEGHPJ080310,1159389,17
5835011534221003810,2,5,GGOEGHPJ080310,1174055,18
5835011534221003810,2,5,GGOEGHPJ080310,1186995,19
5835011534221003810,3,1,GGOEGHPJ080310,74980,5
5835011534221003810,3,2,GGOEGHPJ080310,74983,6
5835011534221003810,3,3,GGOEGHPJ080310,76383,7
5835011534221003810,3,5,GGOEGHPJ080310,110258,10
5835011534221003810,3,5,GGOEGHPJ080310,116946,11
5835011534221003810,3,5,GGOEGHPJ080310,126364,12
5835011534221003810,3,6,GGOEGHPJ080310,195755,13
5835011534221003810,3,6,GGOEGHPJ080310,195761,14
5837861602768827939,3,1,GGOEGAAX0606,61180,3
5837861602768827939,3,2,GGOEGAAX0606,61180,4
5837861602768827939,3,1,GGOEGAAX0606,64530,5
5837861602768827939,3,2,GGOEGAAX0361,93743,9
5837861602768827939,3,1,GGOEGAAX0361,93743,8
5837861602768827939,3,1,GGOEGAAX0361,96187,10
5837861602768827939,3,1,GGOEGAAX0341,122989,14
5837861602768827939,3,2,GGOEGAAX0341,122990,15
5837861602768827939,3,1,GGOEGAAX0341,125783,16
5857508451628108813,1,2,GGOEGAAX0353,28264,2
5857508451628108813,1,1,GGOEGAAX0353,28265,3
5857508451628108813,1,2,GGOEGAAX0353,28483,5
5857508451628108813,1,1,GGOEGAAX0353,28483,4
5857508451628108813,1,1,GGOEGAAX0353,29021,6
5857508451628108813,1,2,GGOEGAAX0353,29022,7
5857508451628108813,1,1,GGOEGAAX0353,36493,8
5873059317509196502,1,1,GGOEGAAX0104,42996,3
5873059317509196502,1,2,GGOEGAAX0104,43000,4
5875353676440325168,1,5,GGOEWFKA083199,334119,10
5875353676440325168,1,4,GGOEWFKA083199,376538,12
5883164011639311823,1,1,GGOEGAAX0661,45026,5
5883164011639311823,1,2,GGOEGAAX0661,45026,4
5918204463043019202,2,1,GGOEGFAQ016699,41585,4
5918204463043019202,2,2,GGOEGFAQ016699,41595,5
5918204463043019202,2,1,GGOEGFAQ016699,53314,6
5918204463043019202,2,2,GGOEGFAQ016699,53324,7
5918204463043019202,2,1,GGOEGESQ016799,57316,8
5918204463043019202,2,2,GGOEGESQ016799,57323,9
5918204463043019202,2,1,GGOEGESQ016799,63857,10
5918204463043019202,2,2,GGOEGESQ016799,63868,11
5918721989053447180,1,1,GGOEGAAX0104,44005,3
5918721989053447180,1,2,GGOEGAAX0104,44005,2
5918721989053447180,1,1,GGOEGAAX0104,44360,4
5918721989053447180,1,2,GGOEGAAX0104,44367,5
5918721989053447180,1,2,GGOEGAAX0104,45007,6
5918721989053447180,1,1,GGOEGAAX0104,45007,7
5926242413751959519,4,1,GGOEGAAX0341,19822,3
5926242413751959519,4,2,GGOEGAAX0341,19822,4
5926242413751959519,4,1,GGOEGAAX0341,22751,5
5926242413751959519,4,2,GGOEGAAX0299,48481,9
5926242413751959519,4,1,GGOEGAAX0299,48481,8
5926242413751959519,4,1,GGOEGAAX0299,59598,10
5926242413751959519,4,3,GGOEGAAX0299,70018,12
5926242413751959519,4,3,GGOEGAAX0299,104859,13
5926242413751959519,4,4,GGOEGAEJ029913,394543,22
5926242413751959519,4,1,GGOEGAAX0299,430936,26
5926242413751959519,4,2,GGOEGAAX0299,430936,27
5926242413751959519,4,3,GGOEGAAX0299,440791,28
5994882421687804417,1,1,GGOEAXXX0808,37911,2
5994882421687804417,1,2,GGOEAXXX0808,37912,3
5994882421687804417,1,1,GGOEAXXX0808,44529,4
5994882421687804417,1,3,GGOEAXXX0808,98938,8
5994882421687804417,2,1,GGOEAXXX0808,426,2
5994882421687804417,2,2,GGOEAXXX0808,429,3
5994882421687804417,2,3,GGOEAXXX0808,3125,4
5994882421687804417,2,3,GGOEAXXX0808,10244,5
6090307959373790386,1,1,GGOEGAAX0318,73205,2
6090307959373790386,1,2,GGOEGAAX0318,73216,3
6090307959373790386,1,1,GGOEGAAX0318,73801,4
6090307959373790386,1,2,GGOEGAAX0318,73826,5
6090307959373790386,1,1,GGOEGAAX0318,77299,6
6090307959373790386,1,2,GGOEGAAX0318,77318,7
6090307959373790386,1,1,GGOEGAAX0325,88211,8
6090307959373790386,1,2,GGOEGAAX0325,88237,9
6090307959373790386,1,2,GGOEGAAX0325,88844,10
6090307959373790386,1,1,GGOEGAAX0325,88849,11
6090307959373790386,1,2,GGOEGAAX0325,94092,12
6090307959373790386,1,1,GGOEGAAX0325,94095,13
6090307959373790386,1,1,GGOEGAAX0318,115889,14
6122352189241442329,1,1,GGOEGAAX0569,191077,13
6122352189241442329,1,2,GGOEGAAX0569,191077,12
6122352189241442329,1,1,GGOEGAAX0569,191194,14
6122352189241442329,1,2,GGOEGAAX0569,191194,15
6122352189241442329,1,1,GGOEGAAX0596,192474,17
6122352189241442329,1,2,GGOEGAAX0596,192474,16
6122352189241442329,1,1,GGOEGAAX0731,196019,18
6122352189241442329,1,2,GGOEGAAX0731,196020,19
616813475440297008,4,2,GGOEGBRB013899,30654,4
616813475440297008,4,1,GGOEGBRB013899,30654,3
616813475440297008,4,1,GGOEGBRB013899,34804,5
6229313771651311196,1,2,GGOEGDHR082199,41742,5
6229313771651311196,1,1,GGOEGDHR082199,41742,4
6229313771651311196,1,1,GGOEGDHC074099,47939,6
6229313771651311196,1,2,GGOEGDHC074099,47940,7
6229313771651311196,1,1,GGOEGDHC074099,53492,8
6229313771651311196,1,1,GGOEGDHR082199,71654,11
6229313771651311196,1,2,GGOEGDHR082199,71655,12
6229313771651311196,1,1,GGOEGDHR082199,74025,13
6229313771651311196,1,1,GGOEADHH073999,93829,16
6229313771651311196,1,2,GGOEADHH073999,93830,17
6229313771651311196,1,1,GGOEGDHC074099,101094,18
6229313771651311196,1,2,GGOEGDHC074099,101094,19
6229313771651311196,1,1,GGOEGDHC074099,102074,20
6229313771651311196,1,3,GGOEGDHC074099,120952,22
6229313771651311196,2,1,GGOEGDHC074099,11698,4
6229313771651311196,2,2,GGOEGDHC074099,11698,3
6229313771651311196,2,1,GGOEGDHC074099,13046,5
6229313771651311196,2,3,GGOEGDHC074099,16242,7
6229313771651311196,2,3,GGOEGDHC074099,19259,8
6235333906233118646,1,1,GGOEGAAX0325,28800,2
6235333906233118646,1,2,GGOEGAAX0325,28810,3
6245888094161327613,9,2,GGOEGCBB074399,620286,10
6245888094161327613,9,1,GGOEGCBB074399,620287,11
6245888094161327613,9,2,GGOEGCBB074399,620704,13
6245888094161327613,9,1,GGOEGCBB074399,620704,12
6245888094161327613,9,1,GGOEGCBB074399,621626,14
6245888094161327613,9,2,GGOEGCBB074399,621627,15
6245888094161327613,9,1,GGOEAKDH019899,892564,18
6245888094161327613,9,2,GGOEAKDH019899,892564,19
6245888094161327613,9,1,GGOEAKDH019899,896379,20
6245888094161327613,9,3,GGOEAKDH019899,939971,22
6245888094161327613,9,3,GGOEGCBB074199,957719,23
6245888094161327613,10,3,GGOEGXXX0806,676355,14
6245888094161327613,10,3,GGOEGOCC077999,790873,17
6245888094161327613,10,2,GGOEAKDH019899,893926,21
